CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
35803,IPC,304B,1,1
35804,IPC,66D-ITACT,1,1
35805,IPC,376,1,1
35806,IPC,323,1,1
35807,IPC,323,1,1
35808,IPC,147,1,1
35809,IPC,379A,1,1
35810,IPC,392,1,1
35811,IPC,379,1,1
35812,IPC,304,1,1
35813,IPC,420,1,1
35814,IPC,379,1,1
35815,IPC,406,1,1
35816,IPC,498A,1,1
35817,IPC,406,1,1
35818,IPC,406,1,1
35819,IPC,379A,1,1
35820,IPC,354,1,1
35821,IPC,380,1,1
35822,IPC,354,1,1
35823,BNS,64,1,1
35824,IPC,380,1,1
35825,POCSO,4,1,1
35826,IPC,323,1,1
35827,IPC,147,1,1
35828,IPC,323,1,1
35829,IPC,395,1,1
35830,IPC,420,1,1
35831,IPC,379,1,1
35832,IPC,420,1,1
35833,IPC,147,1,1
35834,IPC,498A,1,1
35835,IPC,326,1,1
35836,IPC,395,1,1
35837,IPC,420,1,1
35838,IPC,66D-ITACT,1,1
35839,IPC,379,1,1
35840,IPC,66D-ITACT,1,1
35841,IPC,363,1,1
35842,IPC,379,1,1
35843,IPC,144,1,1
35844,IPC,323,1,1
35845,IPC,436,1,1
35846,IPC,326,1,1
35847,IPC,307,1,1
35847,BNS,109,2,2
35848,IPC,379A,1,1
35849,IPC,323,1,1
35850,IPC,66D-ITACT,1,1
35851,IPC,395,1,1
35852,IPC,304B,1,1
35853,IPC,379,1,1
35854,IPC,66D-ITACT,1,1
35855,IPC,323,1,1
35856,IPC,323,1,1
35857,IPC,379A,1,1
35858,IPC,66D-ITACT,1,1
35859,IPC,354,1,1
35860,IPC,304B,1,1
35861,IPC,380,1,1
35862,IPC,380,1,1
35863,IPC,326,1,1
35864,IPC,379,1,1
35865,IPC,363,1,1
35866,IPC,498A,1,1
35867,IPC,326,1,1
35868,IPC,379,1,1
35869,IPC,66D-ITACT,1,1
35870,IPC,392,1,1
35871,IPC,323,1,1
35872,IPC,420,1,1
35873,IPC,326,1,1
35874,IPC,379,1,1
35875,IPC,144,1,1
35876,IPC,66D-ITACT,1,1
35877,IPC,379,1,1
35878,IPC,354,1,1
35879,IPC,379,1,1
35880,IPC,379,1,1
35881,IPC,304,1,1
35882,IPC,498A,1,1
35883,IPC,420,1,1
35884,ARMS,27,1,1
35885,IPC,323,1,1
35886,IPC,323,1,1
35887,IPC,379,1,1
35888,IPC,66D-ITACT,1,1
35889,IPC,379,1,1
35890,IPC,379,1,1
35891,POCSO,4,1,1
35892,IPC,420,1,1
35893,IPC,147,1,1
35894,IPC,379,1,1
35895,IPC,354,1,1
35896,IPC,498A,1,1
35897,IPC,379,1,1
35898,BNS,103,1,1
35898,IPC,302,2,2
35899,IPC,363,1,1
35900,IPC,363,1,1
35901,IPC,498A,1,1
35902,IPC,406,1,1
35903,IPC,379,1,1
35904,IPC,406,1,1
35905,IPC,323,1,1
35906,IPC,380,1,1
35907,IPC,420,1,1
35908,IPC,406,1,1
35909,IPC,498A,1,1
35910,IPC,379A,1,1
35911,IPC,379,1,1
35912,IPC,498A,1,1
35913,IPC,498A,1,1
35914,IPC,420,1,1
35915,IPC,379,1,1
35916,BNS,109,1,1
35916,IPC,307,2,2
35917,IPC,147,1,1
35918,IPC,379,1,1
35919,IPC,323,1,1
35920,IPC,323,1,1
35921,IPC,379,1,1
35922,IPC,498A,1,1
35923,IPC,363,1,1
35924,IPC,147,1,1
35925,IPC,379,1,1
35926,IPC,420,1,1
35927,IPC,420,1,1
35928,IPC,379,1,1
35929,IPC,323,1,1
35930,IPC,379A,1,1
35931,NDPS,20,1,1
35932,IPC,376,1,1
35933,IPC,379,1,1
35934,IPC,323,1,1
35935,IPC,323,1,1
35936,IPC,323,1,1
35937,IPC,147,1,1
35938,IPC,406,1,1
35939,IPC,395,1,1
35940,IPC,376,1,1
35940,BNS,64,2,2
35941,IPC,379A,1,1
35942,IPC,376,1,1
35943,IPC,420,1,1
35944,IPC,420,1,1
35945,IPC,354,1,1
35946,IPC,395,1,1
35947,IPC,379,1,1
35948,IPC,323,1,1
35949,IPC,323,1,1
35950,IPC,379,1,1
35951,BNS,103,1,1
35952,IPC,379,1,1
35953,IPC,379A,1,1
35954,IPC,323,1,1
35955,IPC,354,1,1
35956,IPC,392,1,1
35957,IPC,498A,1,1
35958,NDPS,20,1,1
35959,IPC,66D-ITACT,1,1
35960,IPC,326,1,1
35961,IPC,66D-ITACT,1,1
35962,IPC,379A,1,1
35963,IPC,379,1,1
35964,IPC,379A,1,1
35965,POCSO,4,1,1
35966,IPC,379A,1,1
35967,IPC,379,1,1
35968,IPC,379A,1,1
35969,IPC,379,1,1
35970,IPC,498A,1,1
35971,IPC,498A,1,1
35972,IPC,379,1,1
35973,IPC,379,1,1
35974,IPC,420,1,1
35975,IPC,406,1,1
35976,IPC,323,1,1
35977,IPC,380,1,1
35978,IPC,147,1,1
35979,IPC,406,1,1
35980,IPC,376,1,1
35981,IPC,379,1,1
35982,IPC,323,1,1
35983,IPC,323,1,1
35984,IPC,323,1,1
35985,POCSO,4,1,1
35986,IPC,379,1,1
35987,IPC,420,1,1
35988,IPC,147,1,1
35989,IPC,420,1,1
35990,IPC,66D-ITACT,1,1
35991,IPC,323,1,1
35992,IPC,307,1,1
35992,BNS,109,2,2
35993,IPC,379,1,1
35994,IPC,379A,1,1
35995,IPC,380,1,1
35996,IPC,498A,1,1
35997,IPC,420,1,1
35998,IPC,66D-ITACT,1,1
35999,IPC,323,1,1
36000,IPC,354,1,1
36001,POCSO,4,1,1
36002,IPC,392,1,1
36003,ARMS,27,1,1
36003,ARMS,25,2,2
36004,IPC,147,1,1
36005,IPC,66D-ITACT,1,1
36006,IPC,379,1,1
36007,IPC,379,1,1
36008,IPC,380,1,1
36009,POCSO,4,1,1
36010,IPC,144,1,1
36011,IPC,420,1,1
36012,IPC,392,1,1
36013,IPC,376,1,1
36014,IPC,498A,1,1
36015,IPC,420,1,1
36016,IPC,354,1,1
36017,IPC,323,1,1
36018,IPC,406,1,1
36019,NDPS,20,1,1
36020,IPC,144,1,1
36021,IPC,379A,1,1
36022,IPC,436,1,1
36023,BNS,64,1,1
36023,IPC,376,2,2
36024,IPC,406,1,1
36025,IPC,498A,1,1
36026,IPC,326,1,1
36027,IPC,66D-ITACT,1,1
36028,IPC,392,1,1
36029,IPC,379,1,1
36030,BNS,109,1,1
36030,IPC,307,2,2
36031,IPC,498A,1,1
36032,IPC,379A,1,1
36033,IPC,147,1,1
36034,IPC,363,1,1
36035,IPC,379,1,1
36036,IPC,420,1,1
36037,IPC,380,1,1
36038,IPC,392,1,1
36039,IPC,379A,1,1
36040,IPC,380,1,1
36041,NDPS,20,1,1
36042,IPC,379,1,1
36043,IPC,489A,1,1
36044,IPC,420,1,1
36045,IPC,379A,1,1
36046,IPC,379,1,1
36047,IPC,379,1,1
36048,IPC,498A,1,1
36049,IPC,392,1,1
36050,IPC,323,1,1
36051,IPC,379,1,1
36052,IPC,380,1,1
36053,IPC,406,1,1
36054,IPC,436,1,1
36055,IPC,380,1,1
36056,IPC,420,1,1
36057,IPC,420,1,1
36058,IPC,326,1,1
36059,BNS,103,1,1
36060,IPC,323,1,1
36061,IPC,66D-ITACT,1,1
36062,IPC,66D-ITACT,1,1
36063,IPC,420,1,1
36064,IPC,420,1,1
36065,IPC,354,1,1
36066,IPC,379,1,1
36067,ARMS,27,1,1
36068,IPC,66D-ITACT,1,1
36069,IPC,498A,1,1
36070,IPC,406,1,1
36071,IPC,498A,1,1
36072,IPC,379,1,1
36073,IPC,498A,1,1
36074,IPC,363,1,1
36075,IPC,498A,1,1
36076,IPC,147,1,1
36077,IPC,379A,1,1
36078,IPC,307,1,1
36078,BNS,109,2,2
36079,IPC,323,1,1
36080,IPC,489A,1,1
36081,IPC,498A,1,1
36082,IPC,379,1,1
36083,IPC,379,1,1
36084,IPC,376,1,1
36085,IPC,147,1,1
36086,IPC,380,1,1
36087,IPC,66D-ITACT,1,1
36088,IPC,420,1,1
36089,IPC,380,1,1
36090,IPC,406,1,1
36091,IPC,354,1,1
36092,IPC,498A,1,1
36093,IPC,436,1,1
36094,IPC,379,1,1
36095,IPC,323,1,1
36096,IPC,392,1,1
36097,IPC,326,1,1
36098,IPC,66D-ITACT,1,1
36099,IPC,379,1,1
36100,IPC,380,1,1
36101,IPC,392,1,1
36102,IPC,66D-ITACT,1,1
36103,ARMS,27,1,1
36103,ARMS,25,2,2
36104,IPC,379,1,1
36105,IPC,326,1,1
36106,ARMS,27,1,1
36107,IPC,379,1,1
36108,IPC,323,1,1
36109,IPC,406,1,1
36110,NDPS,20,1,1
36111,IPC,363,1,1
36112,NDPS,20,1,1
36113,IPC,406,1,1
36114,IPC,379,1,1
36115,ARMS,27,1,1
36115,ARMS,25,2,2
36116,IPC,354,1,1
36117,IPC,354,1,1
36118,IPC,489A,1,1
36119,IPC,363,1,1
36120,IPC,406,1,1
36121,IPC,380,1,1
36122,IPC,326,1,1
36123,IPC,379,1,1
36124,IPC,392,1,1
36125,IPC,323,1,1
36126,IPC,66D-ITACT,1,1
36127,IPC,66D-ITACT,1,1
36128,IPC,406,1,1
36129,IPC,498A,1,1
36130,IPC,380,1,1
36131,ARMS,27,1,1
36132,IPC,307,1,1
36133,IPC,144,1,1
36134,IPC,363,1,1
36135,IPC,379A,1,1
36136,IPC,326,1,1
36137,IPC,302,1,1
36138,IPC,420,1,1
36139,NDPS,20,1,1
36140,IPC,379,1,1
36141,IPC,302,1,1
36141,BNS,103,2,2
36142,IPC,498A,1,1
36143,IPC,326,1,1
36144,IPC,420,1,1
36145,IPC,323,1,1
36146,IPC,326,1,1
36147,BNS,109,1,1
36147,IPC,307,2,2
36148,IPC,436,1,1
36149,IPC,323,1,1
36150,IPC,379A,1,1
36151,IPC,363,1,1
36152,IPC,436,1,1
36153,BNS,103,1,1
36154,IPC,323,1,1
36155,IPC,380,1,1
36156,IPC,354,1,1
36157,IPC,326,1,1
36158,IPC,392,1,1
36159,IPC,323,1,1
36160,NDPS,20,1,1
36161,IPC,326,1,1
36162,IPC,406,1,1
36163,IPC,376,1,1
36164,IPC,420,1,1
36165,IPC,420,1,1
36166,IPC,498A,1,1
36167,IPC,307,1,1
36168,IPC,379,1,1
36169,NDPS,20,1,1
36170,IPC,420,1,1
36171,IPC,379,1,1
36172,IPC,498A,1,1
36173,IPC,323,1,1
36174,IPC,66D-ITACT,1,1
36175,IPC,307,1,1
36176,IPC,147,1,1
36177,IPC,379A,1,1
36178,IPC,406,1,1
36179,IPC,379,1,1
36180,IPC,406,1,1
36181,IPC,323,1,1
36182,IPC,304B,1,1
36183,IPC,436,1,1
36184,IPC,379,1,1
36185,IPC,420,1,1
36186,IPC,363,1,1
36187,IPC,147,1,1
36188,IPC,380,1,1
36189,IPC,489A,1,1
36190,NDPS,20,1,1
36191,ARMS,27,1,1
36192,ARMS,27,1,1
36193,IPC,66D-ITACT,1,1
36194,IPC,66D-ITACT,1,1
36195,BNS,103,1,1
36196,IPC,420,1,1
36197,IPC,323,1,1
36198,IPC,380,1,1
36199,IPC,323,1,1
36200,IPC,323,1,1
36201,IPC,323,1,1
36202,IPC,406,1,1
36203,IPC,354,1,1
36204,IPC,379,1,1
36205,IPC,326,1,1
36206,IPC,406,1,1
36207,IPC,326,1,1
36208,IPC,304,1,1
36209,IPC,392,1,1
36210,IPC,380,1,1
36211,IPC,302,1,1
36211,BNS,103,2,2
36212,IPC,354,1,1
36213,IPC,66D-ITACT,1,1
36214,IPC,376,1,1
36214,BNS,64,2,2
36215,IPC,307,1,1
36215,BNS,109,2,2
36216,IPC,379,1,1
36217,IPC,379A,1,1
36218,IPC,144,1,1
36219,IPC,323,1,1
36220,IPC,380,1,1
36221,IPC,323,1,1
36222,IPC,379,1,1
36223,IPC,379,1,1
36224,IPC,363,1,1
36225,IPC,406,1,1
36226,IPC,66D-ITACT,1,1
36227,IPC,380,1,1
36228,IPC,144,1,1
36229,IPC,354,1,1
36230,IPC,323,1,1
36231,IPC,406,1,1
36232,IPC,323,1,1
36233,IPC,392,1,1
36234,IPC,379,1,1
36235,IPC,326,1,1
36236,IPC,379,1,1
36237,IPC,498A,1,1
36238,IPC,323,1,1
36239,NDPS,20,1,1
36240,IPC,323,1,1
36241,IPC,354,1,1
36242,IPC,323,1,1
36243,IPC,380,1,1
36244,BNS,109,1,1
36244,IPC,307,2,2
36245,IPC,380,1,1
36246,IPC,498A,1,1
36247,ARMS,27,1,1
36247,ARMS,25,2,2
36248,IPC,144,1,1
36249,POCSO,4,1,1
36250,IPC,420,1,1
36251,IPC,323,1,1
36252,IPC,379A,1,1
36253,IPC,323,1,1
36254,IPC,379,1,1
36255,IPC,379,1,1
36256,IPC,323,1,1
36257,IPC,489A,1,1
36258,IPC,379,1,1
36259,IPC,66D-ITACT,1,1
36260,IPC,379,1,1
36261,IPC,379,1,1
36262,IPC,395,1,1
36263,IPC,379A,1,1
36264,IPC,379A,1,1
36265,IPC,498A,1,1
36266,IPC,379,1,1
36267,IPC,379,1,1
36268,IPC,307,1,1
36268,BNS,109,2,2
36269,ARMS,27,1,1
36270,IPC,379,1,1
36271,IPC,379,1,1
36272,IPC,66D-ITACT,1,1
36273,IPC,420,1,1
36274,IPC,379,1,1
36275,IPC,420,1,1
36276,ARMS,27,1,1
36277,IPC,144,1,1
36278,BNS,109,1,1
36279,BNS,103,1,1
36279,IPC,302,2,2
36280,IPC,392,1,1
36281,IPC,379,1,1
36282,POCSO,4,1,1
36283,IPC,323,1,1
36284,ARMS,25,1,1
36284,ARMS,27,2,2
36285,IPC,380,1,1
36286,IPC,379,1,1
36287,IPC,379,1,1
36288,IPC,363,1,1
36289,IPC,323,1,1
36290,IPC,379A,1,1
36291,IPC,354,1,1
36292,IPC,420,1,1
36293,IPC,363,1,1
36294,IPC,392,1,1
36295,ARMS,25,1,1
36296,IPC,354,1,1
36297,IPC,304,1,1
36298,POCSO,4,1,1
36299,IPC,144,1,1
36300,IPC,323,1,1
36301,IPC,379,1,1
36302,IPC,147,1,1
36303,IPC,66D-ITACT,1,1
36304,IPC,392,1,1
36305,IPC,436,1,1
36306,IPC,363,1,1
36307,IPC,379,1,1
36308,IPC,323,1,1
36309,IPC,147,1,1
36310,IPC,406,1,1
36311,NDPS,20,1,1
36312,ARMS,25,1,1
36313,IPC,379,1,1
36314,IPC,379,1,1
36315,IPC,420,1,1
36316,IPC,323,1,1
36317,IPC,420,1,1
36318,IPC,380,1,1
36319,NDPS,20,1,1
36320,IPC,379,1,1
36321,IPC,380,1,1
36322,IPC,392,1,1
36323,IPC,379A,1,1
36324,IPC,498A,1,1
36325,IPC,379,1,1
36326,IPC,392,1,1
36327,IPC,66D-ITACT,1,1
36328,IPC,66D-ITACT,1,1
36329,IPC,380,1,1
36330,IPC,420,1,1
36331,IPC,379A,1,1
36332,IPC,379,1,1
36333,IPC,420,1,1
36334,IPC,147,1,1
36335,IPC,326,1,1
36336,IPC,147,1,1
36337,IPC,379,1,1
36338,IPC,323,1,1
36339,IPC,354,1,1
36340,IPC,379A,1,1
36341,IPC,304B,1,1
36342,IPC,66D-ITACT,1,1
36343,IPC,363,1,1
36344,NDPS,20,1,1
36345,IPC,380,1,1
36346,IPC,380,1,1
36347,IPC,406,1,1
36348,IPC,380,1,1
36349,IPC,436,1,1
36350,IPC,380,1,1
36351,IPC,392,1,1
36352,IPC,323,1,1
36353,IPC,66D-ITACT,1,1
36354,IPC,379,1,1
36355,IPC,379,1,1
36356,IPC,380,1,1
36357,NDPS,20,1,1
36358,IPC,498A,1,1
36359,IPC,323,1,1
36360,IPC,392,1,1
36361,IPC,326,1,1
36362,IPC,379,1,1
36363,IPC,498A,1,1
36364,IPC,380,1,1
36365,IPC,323,1,1
36366,NDPS,20,1,1
36367,IPC,379,1,1
36368,IPC,379A,1,1
36369,IPC,380,1,1
36370,IPC,66D-ITACT,1,1
36371,IPC,144,1,1
36372,IPC,323,1,1
36373,IPC,379,1,1
36374,IPC,379,1,1
36375,IPC,420,1,1
36376,IPC,420,1,1
36377,IPC,147,1,1
36378,IPC,498A,1,1
36379,IPC,420,1,1
36380,IPC,420,1,1
36381,IPC,392,1,1
36382,IPC,379A,1,1
36383,IPC,323,1,1
36384,IPC,323,1,1
36385,IPC,302,1,1
36385,BNS,103,2,2
36386,NDPS,20,1,1
36387,IPC,392,1,1
36388,IPC,323,1,1
36389,NDPS,20,1,1
36390,IPC,66D-ITACT,1,1
36391,IPC,420,1,1
36392,BNS,64,1,1
36393,IPC,379,1,1
36394,IPC,420,1,1
36395,IPC,323,1,1
36396,IPC,498A,1,1
36397,IPC,379,1,1
36398,NDPS,20,1,1
36399,IPC,379,1,1
36400,IPC,498A,1,1
36401,IPC,66D-ITACT,1,1
36402,IPC,379,1,1
36403,IPC,406,1,1
36404,IPC,323,1,1
36405,IPC,66D-ITACT,1,1
36406,IPC,354,1,1
36407,IPC,307,1,1
36408,IPC,354,1,1
36409,IPC,379A,1,1
36410,IPC,379,1,1
36411,IPC,323,1,1
36412,IPC,380,1,1
36413,NDPS,20,1,1
36414,IPC,380,1,1
36415,IPC,66D-ITACT,1,1
36416,IPC,147,1,1
36417,IPC,363,1,1
36418,IPC,66D-ITACT,1,1
36419,IPC,323,1,1
36420,IPC,379,1,1
36421,IPC,380,1,1
36422,IPC,379,1,1
36423,IPC,380,1,1
36424,IPC,379,1,1
36425,IPC,304B,1,1
36426,IPC,379,1,1
36427,IPC,380,1,1
36428,IPC,326,1,1
36429,NDPS,20,1,1
36430,IPC,420,1,1
36431,IPC,420,1,1
36432,IPC,420,1,1
36433,IPC,379,1,1
36434,IPC,498A,1,1
36435,IPC,323,1,1
36436,IPC,144,1,1
36437,IPC,379A,1,1
36438,IPC,326,1,1
36439,IPC,323,1,1
36440,IPC,379,1,1
36441,IPC,379,1,1
36442,IPC,379,1,1
36443,IPC,147,1,1
36444,IPC,326,1,1
36445,IPC,489A,1,1
36446,IPC,379A,1,1
36447,IPC,379,1,1
36448,BNS,103,1,1
36449,BNS,64,1,1
36450,IPC,380,1,1
36451,IPC,326,1,1
36452,IPC,66D-ITACT,1,1
36453,IPC,379A,1,1
36454,IPC,498A,1,1
36455,IPC,420,1,1
36456,IPC,379,1,1
36457,IPC,147,1,1
36458,IPC,420,1,1
36459,IPC,420,1,1
36460,IPC,380,1,1
36461,POCSO,4,1,1
36462,IPC,420,1,1
36463,IPC,379A,1,1
36464,BNS,64,1,1
36465,IPC,354,1,1
36466,IPC,379,1,1
36467,IPC,380,1,1
36468,IPC,379,1,1
36469,IPC,379A,1,1
36470,IPC,379A,1,1
36471,IPC,363,1,1
36472,IPC,66D-ITACT,1,1
36473,IPC,380,1,1
36474,IPC,323,1,1
36475,IPC,354,1,1
36476,IPC,379,1,1
36477,IPC,379,1,1
36478,IPC,144,1,1
36479,POCSO,4,1,1
36480,IPC,420,1,1
36481,IPC,392,1,1
36482,IPC,379A,1,1
36483,IPC,392,1,1
36484,BNS,64,1,1
36485,IPC,354,1,1
36486,IPC,323,1,1
36487,IPC,323,1,1
36488,IPC,420,1,1
36489,IPC,379,1,1
36490,IPC,147,1,1
36491,IPC,420,1,1
36492,IPC,144,1,1
36493,IPC,380,1,1
36494,IPC,420,1,1
36495,IPC,323,1,1
36496,IPC,326,1,1
36497,IPC,498A,1,1
36498,IPC,379,1,1
36499,IPC,379,1,1
36500,IPC,420,1,1
36501,IPC,323,1,1
36502,IPC,66D-ITACT,1,1
36503,BNS,64,1,1
36504,NDPS,20,1,1
36505,IPC,304,1,1
36506,IPC,379,1,1
36507,IPC,498A,1,1
36508,IPC,363,1,1
36509,IPC,392,1,1
36510,IPC,489A,1,1
36511,IPC,498A,1,1
36512,IPC,66D-ITACT,1,1
36513,IPC,379,1,1
36514,IPC,392,1,1
36515,IPC,147,1,1
36516,IPC,380,1,1
36517,IPC,147,1,1
36518,IPC,489A,1,1
36519,IPC,66D-ITACT,1,1
36520,IPC,498A,1,1
36521,IPC,420,1,1
36522,IPC,420,1,1
36523,IPC,144,1,1
36524,IPC,379,1,1
36525,IPC,392,1,1
36526,IPC,498A,1,1
36527,IPC,326,1,1
36528,IPC,323,1,1
36529,IPC,395,1,1
36530,IPC,379,1,1
36531,NDPS,20,1,1
36532,IPC,66D-ITACT,1,1
36533,IPC,66D-ITACT,1,1
36534,IPC,380,1,1
36535,IPC,420,1,1
36536,IPC,379,1,1
36537,IPC,392,1,1
36538,IPC,392,1,1
36539,IPC,436,1,1
36540,IPC,379A,1,1
36541,IPC,379,1,1
36542,IPC,354,1,1
36543,IPC,323,1,1
36544,IPC,379A,1,1
36545,IPC,144,1,1
36546,IPC,379,1,1
36547,IPC,392,1,1
36548,IPC,379,1,1
36549,IPC,379A,1,1
36550,IPC,380,1,1
36551,IPC,392,1,1
36552,IPC,379,1,1
36553,IPC,363,1,1
36554,IPC,380,1,1
36555,IPC,323,1,1
36556,IPC,380,1,1
36557,IPC,323,1,1
36558,IPC,66D-ITACT,1,1
36559,IPC,436,1,1
36560,IPC,147,1,1
36561,IPC,380,1,1
36562,IPC,307,1,1
36562,BNS,109,2,2
36563,IPC,66D-ITACT,1,1
36564,IPC,379,1,1
36565,IPC,144,1,1
36566,IPC,420,1,1
36567,IPC,420,1,1
36568,ARMS,25,1,1
36568,ARMS,27,2,2
36569,IPC,323,1,1
36570,IPC,489A,1,1
36571,IPC,66D-ITACT,1,1
36572,IPC,147,1,1
36573,IPC,420,1,1
36574,IPC,498A,1,1
36575,IPC,489A,1,1
36576,IPC,498A,1,1
36577,IPC,363,1,1
36578,IPC,66D-ITACT,1,1
36579,IPC,379A,1,1
36580,IPC,379A,1,1
36581,IPC,498A,1,1
36582,IPC,323,1,1
36583,NDPS,20,1,1
36584,BNS,109,1,1
36585,IPC,66D-ITACT,1,1
36586,IPC,326,1,1
36587,IPC,380,1,1
36588,POCSO,4,1,1
36589,BNS,109,1,1
36590,IPC,323,1,1
36591,IPC,380,1,1
36592,IPC,498A,1,1
36593,IPC,498A,1,1
36594,IPC,420,1,1
36595,IPC,379,1,1
36596,IPC,406,1,1
36597,IPC,406,1,1
36598,IPC,354,1,1
36599,POCSO,4,1,1
36600,IPC,379A,1,1
36601,IPC,323,1,1
36602,IPC,379,1,1
36603,IPC,392,1,1
36604,IPC,498A,1,1
36605,NDPS,20,1,1
36606,IPC,420,1,1
36607,IPC,326,1,1
36608,IPC,354,1,1
36609,IPC,326,1,1
36610,IPC,498A,1,1
36611,IPC,436,1,1
36612,IPC,420,1,1
36613,IPC,323,1,1
36614,IPC,147,1,1
36615,IPC,420,1,1
36616,IPC,354,1,1
36617,IPC,498A,1,1
36618,IPC,147,1,1
36619,IPC,379,1,1
36620,IPC,420,1,1
36621,IPC,144,1,1
36622,IPC,392,1,1
36623,IPC,323,1,1
36624,IPC,326,1,1
36625,IPC,380,1,1
36626,IPC,498A,1,1
36627,IPC,420,1,1
36628,IPC,323,1,1
36629,IPC,498A,1,1
36630,IPC,147,1,1
36631,IPC,379,1,1
36632,IPC,376,1,1
36632,BNS,64,2,2
36633,IPC,406,1,1
36634,IPC,392,1,1
36635,IPC,379,1,1
36636,IPC,66D-ITACT,1,1
36637,IPC,380,1,1
36638,IPC,420,1,1
36639,IPC,379,1,1
36640,IPC,420,1,1
36641,IPC,323,1,1
36642,IPC,420,1,1
36643,BNS,64,1,1
36644,IPC,304,1,1
36645,IPC,420,1,1
36646,IPC,354,1,1
36647,IPC,354,1,1
36648,IPC,379,1,1
36649,IPC,379,1,1
36650,IPC,144,1,1
36651,IPC,354,1,1
36652,IPC,307,1,1
36653,IPC,379A,1,1
36654,IPC,379,1,1
36655,IPC,420,1,1
36656,IPC,379A,1,1
36657,IPC,376,1,1
36657,BNS,64,2,2
36658,ARMS,27,1,1
36659,IPC,379,1,1
36660,IPC,498A,1,1
36661,IPC,498A,1,1
36662,IPC,420,1,1
36663,IPC,323,1,1
36664,IPC,326,1,1
36665,IPC,304,1,1
36666,IPC,379A,1,1
36667,IPC,498A,1,1
36668,IPC,379,1,1
36669,IPC,406,1,1
36670,IPC,379,1,1
36671,IPC,406,1,1
36672,IPC,379,1,1
36673,IPC,379,1,1
36674,IPC,420,1,1
36675,IPC,144,1,1
36676,IPC,379,1,1
36677,IPC,406,1,1
36678,IPC,420,1,1
36679,IPC,380,1,1
36680,IPC,379,1,1
36681,IPC,420,1,1
36682,IPC,380,1,1
36683,IPC,498A,1,1
36684,IPC,354,1,1
36685,IPC,323,1,1
36686,IPC,354,1,1
36687,IPC,323,1,1
36688,IPC,147,1,1
36689,IPC,392,1,1
36690,IPC,379,1,1
36691,IPC,489A,1,1
36692,IPC,379,1,1
36693,IPC,379,1,1
36694,ARMS,25,1,1
36695,IPC,376,1,1
36696,IPC,380,1,1
36697,IPC,406,1,1
36698,IPC,379A,1,1
36699,IPC,420,1,1
36700,IPC,363,1,1
36701,IPC,498A,1,1
36702,BNS,64,1,1
36703,BNS,109,1,1
36704,IPC,66D-ITACT,1,1
36705,IPC,323,1,1
36706,IPC,379,1,1
36707,IPC,144,1,1
36708,IPC,66D-ITACT,1,1
36709,IPC,392,1,1
36710,IPC,379,1,1
36711,IPC,304,1,1
36712,IPC,380,1,1
36713,IPC,498A,1,1
36714,IPC,379,1,1
36715,IPC,420,1,1
36716,IPC,380,1,1
36717,IPC,323,1,1
36718,BNS,64,1,1
36718,IPC,376,2,2
36719,IPC,498A,1,1
36720,IPC,323,1,1
36721,IPC,379,1,1
36722,IPC,498A,1,1
36723,IPC,379,1,1
36724,IPC,323,1,1
36725,IPC,379,1,1
36726,IPC,420,1,1
36727,IPC,379,1,1
36728,IPC,406,1,1
36729,ARMS,27,1,1
36730,IPC,498A,1,1
36731,NDPS,20,1,1
36732,IPC,66D-ITACT,1,1
36733,BNS,64,1,1
36734,IPC,66D-ITACT,1,1
36735,IPC,376,1,1
36736,IPC,144,1,1
36737,IPC,395,1,1
36738,IPC,392,1,1
36739,IPC,489A,1,1
36740,IPC,498A,1,1
36741,IPC,392,1,1
36742,IPC,323,1,1
36743,IPC,307,1,1
36744,IPC,436,1,1
36745,BNS,64,1,1
36746,IPC,66D-ITACT,1,1
36747,NDPS,20,1,1
36748,IPC,323,1,1
36749,IPC,66D-ITACT,1,1
36750,IPC,436,1,1
36751,IPC,363,1,1
36752,IPC,379,1,1
36753,IPC,66D-ITACT,1,1
36754,IPC,380,1,1
36755,IPC,66D-ITACT,1,1
36756,IPC,144,1,1
36757,IPC,436,1,1
36758,POCSO,4,1,1
36759,IPC,323,1,1
36760,IPC,406,1,1
36761,IPC,392,1,1
36762,IPC,376,1,1
36763,IPC,323,1,1
36764,IPC,498A,1,1
36765,IPC,379A,1,1
36766,IPC,144,1,1
36767,IPC,323,1,1
36768,IPC,363,1,1
36769,IPC,380,1,1
36770,NDPS,20,1,1
36771,IPC,406,1,1
36772,ARMS,27,1,1
36773,IPC,323,1,1
36774,IPC,323,1,1
36775,IPC,376,1,1
36776,IPC,323,1,1
36777,IPC,420,1,1
36778,IPC,379A,1,1
36779,IPC,392,1,1
36780,IPC,66D-ITACT,1,1
36781,IPC,498A,1,1
36782,IPC,392,1,1
36783,IPC,354,1,1
36784,IPC,498A,1,1
36785,IPC,379,1,1
36786,IPC,379,1,1
36787,IPC,326,1,1
36788,IPC,323,1,1
36789,IPC,420,1,1
36790,IPC,379,1,1
36791,IPC,395,1,1
36792,IPC,379A,1,1
36793,IPC,323,1,1
36794,IPC,66D-ITACT,1,1
36795,IPC,379,1,1
36796,IPC,379,1,1
36797,IPC,147,1,1
36798,IPC,392,1,1
36799,IPC,326,1,1
36800,IPC,66D-ITACT,1,1
36801,IPC,436,1,1
36802,IPC,380,1,1
36803,IPC,323,1,1
