CSID,CaseMasterID,csdate,cstype,PolicePersonID
26825,29216,2024-11-03 13:14:00,A,11444
26826,29217,2025-05-11 09:25:00,A,11480
26827,29218,2025-03-08 02:52:00,A,11311
26828,29219,2025-08-17 01:28:00,C,11312
26829,29220,2024-08-30 05:42:00,A,11411
26830,29221,2024-12-01 01:53:00,A,11365
26831,29222,2025-06-12 17:27:00,A,11577
26832,29223,2025-02-11 08:39:00,A,11500
26833,29224,2025-07-14 22:27:00,C,11589
26834,29225,2024-04-23 03:19:00,A,11401
26835,29226,2025-03-21 00:06:00,C,11328
26836,29227,2025-05-24 00:05:00,C,11514
26837,29228,2024-08-22 08:01:00,C,11627
26838,29229,2024-11-26 16:40:00,A,11300
26839,29230,2025-08-11 00:06:00,A,11486
26840,29231,2024-11-02 08:23:00,C,11605
26841,29232,2025-05-20 18:24:00,C,11611
26842,29233,2024-11-03 08:42:00,C,11381
26843,29234,2024-08-12 23:35:00,A,11499
26844,29235,2025-05-25 03:43:00,A,11476
26845,29236,2024-07-17 09:48:00,A,11424
26846,29237,2025-09-18 00:32:00,C,11529
26847,29238,2025-06-05 17:22:00,A,11505
26848,29239,2024-07-26 22:50:00,A,11563
26849,29240,2025-08-23 03:35:00,A,11375
26850,29241,2025-05-14 04:46:00,C,11578
26851,29242,2024-12-21 15:17:00,A,11528
26852,29243,2025-02-06 02:15:00,A,11626
26853,29244,2024-10-14 10:23:00,A,11519
26854,29245,2025-09-20 14:04:00,A,11411
26855,29246,2024-12-02 06:50:00,A,11489
26856,29247,2025-06-28 10:01:00,A,11318
26857,29248,2025-01-22 16:10:00,C,11357
26858,29249,2024-12-31 12:18:00,C,11482
26859,29250,2024-05-17 18:59:00,C,11339
26860,29251,2025-04-07 23:26:00,A,11656
26861,29252,2024-09-08 02:48:00,C,11469
26862,29253,2024-09-10 00:28:00,C,11491
26863,29254,2024-10-07 00:55:00,A,11636
26864,29255,2024-11-28 07:20:00,A,11640
26865,29256,2024-10-24 16:56:00,C,11612
26866,29257,2025-06-18 08:11:00,A,11389
26867,29258,2024-12-20 13:29:00,B,11644
26868,29259,2024-07-31 11:46:00,C,11582
26869,29260,2024-07-31 07:41:00,B,11377
26870,29261,2025-04-04 10:27:00,A,11511
26871,29262,2024-06-24 23:57:00,A,11324
26872,29263,2024-06-14 01:41:00,A,11542
26873,29264,2024-08-14 18:07:00,A,11443
26874,29265,2025-05-31 11:51:00,C,11389
26875,29266,2024-12-25 16:38:00,A,11296
26876,29267,2025-03-07 19:18:00,A,11470
26877,29268,2025-05-21 22:43:00,A,11378
26878,29269,2025-02-05 02:13:00,C,11482
26879,29270,2025-05-09 15:01:00,A,11592
26880,29271,2025-03-23 04:16:00,A,11549
26881,29272,2024-06-01 23:16:00,A,11656
26882,29273,2024-10-06 09:30:00,B,11429
26883,29274,2025-01-04 05:34:00,C,11302
26884,29275,2024-04-29 10:01:00,A,11408
26885,29276,2024-09-14 20:15:00,B,11646
26886,29277,2024-08-02 06:08:00,A,11377
26887,29278,2025-02-01 03:40:00,A,11413
26888,29279,2025-04-08 04:56:00,C,11444
26889,29280,2025-06-08 21:31:00,A,11581
26890,29281,2024-05-24 16:44:00,A,11414
26891,29282,2024-07-20 23:32:00,A,11540
26892,29283,2024-10-02 05:14:00,A,11469
26893,29284,2024-07-14 03:02:00,A,11552
26894,29285,2025-06-18 00:25:00,A,11322
26895,29286,2024-07-30 13:34:00,A,11497
26896,29287,2025-03-15 22:28:00,A,11615
26897,29288,2025-03-16 16:12:00,A,11437
26898,29289,2024-12-23 05:17:00,A,11563
26899,29290,2024-12-25 12:34:00,C,11551
26900,29291,2024-07-04 14:04:00,A,11425
26901,29292,2024-06-23 09:56:00,A,11575
26902,29293,2025-07-28 15:47:00,C,11580
26903,29294,2024-11-17 18:27:00,A,11417
26904,29295,2025-02-03 23:36:00,C,11348
26905,29296,2025-05-26 20:24:00,A,11325
26906,29297,2025-04-28 00:23:00,A,11396
26907,29298,2024-06-19 08:44:00,A,11305
26908,29299,2025-01-14 16:04:00,A,11453
26909,29300,2025-02-20 00:29:00,A,11390
26910,29301,2025-07-11 06:24:00,A,11379
26911,29302,2024-07-25 07:30:00,A,11434
26912,29303,2024-12-18 15:43:00,C,11314
26913,29304,2025-03-02 23:45:00,A,11507
26914,29305,2024-10-12 09:26:00,A,11541
26915,29306,2024-03-01 03:32:00,C,11515
26916,29307,2024-12-28 13:48:00,A,11300
26917,29308,2024-10-14 20:37:00,A,11380
26918,29309,2025-04-14 11:28:00,A,11499
26919,29310,2025-07-21 17:34:00,A,11559
26920,29311,2025-05-25 10:33:00,A,11610
26921,29312,2024-04-20 16:07:00,C,11454
26922,29313,2025-01-22 03:06:00,A,11556
26923,29314,2025-03-29 02:07:00,A,11363
26924,29315,2025-03-06 00:35:00,C,11300
26925,29316,2024-11-22 00:10:00,A,11307
26926,29317,2025-03-04 14:40:00,A,11310
26927,29318,2024-11-27 05:25:00,A,11384
26928,29319,2025-06-03 17:47:00,A,11476
26929,29320,2025-09-24 22:31:00,A,11311
26930,29321,2024-05-29 06:38:00,A,11485
26931,29322,2025-04-12 04:19:00,A,11297
26932,29323,2025-04-30 20:03:00,A,11463
26933,29324,2024-04-21 03:28:00,C,11391
26934,29325,2025-03-09 18:03:00,A,11479
26935,29326,2024-12-02 11:56:00,B,11462
26936,29327,2024-05-31 10:59:00,A,11475
26937,29328,2025-03-02 16:46:00,A,11377
26938,29329,2024-10-05 05:09:00,A,11340
26939,29330,2024-07-18 12:55:00,A,11595
26940,29331,2025-01-06 08:05:00,A,11643
26941,29332,2025-01-20 19:15:00,A,11589
26942,29333,2024-10-01 10:06:00,A,11345
26943,29334,2025-09-18 18:46:00,A,11549
26944,29335,2024-09-24 11:21:00,C,11524
26945,29336,2024-08-01 04:27:00,C,11373
26946,29337,2025-08-10 22:03:00,C,11459
26947,29338,2024-12-03 21:04:00,A,11522
26948,29339,2024-05-22 07:26:00,A,11550
26949,29340,2025-02-20 03:03:00,C,11436
26950,29341,2025-01-15 05:54:00,A,11476
26951,29342,2024-10-04 01:07:00,A,11461
26952,29343,2024-08-08 09:12:00,A,11314
26953,29344,2024-08-11 00:36:00,A,11445
26954,29345,2025-04-25 17:13:00,A,11372
26955,29346,2024-09-12 01:09:00,A,11502
26956,29347,2024-11-21 15:53:00,A,11604
26957,29348,2024-10-07 03:42:00,C,11544
26958,29349,2024-12-31 03:35:00,A,11471
26959,29350,2025-02-03 00:41:00,C,11620
26960,29351,2025-02-10 04:20:00,C,11514
26961,29352,2025-01-27 01:08:00,C,11633
26962,29353,2025-02-27 16:59:00,A,11564
26963,29354,2024-08-30 07:28:00,C,11402
26964,29355,2024-11-22 08:20:00,C,11643
26965,29356,2024-12-24 06:40:00,A,11657
26966,29357,2025-04-19 21:35:00,C,11400
26967,29358,2024-10-31 00:04:00,A,11565
26968,29359,2024-04-06 11:21:00,A,11408
26969,29360,2024-10-29 09:06:00,A,11303
26970,29361,2024-11-15 20:24:00,A,11305
26971,29362,2025-01-05 23:21:00,A,11398
26972,29363,2024-10-01 23:19:00,A,11627
26973,29364,2025-03-12 02:05:00,A,11472
26974,29365,2024-08-08 20:09:00,A,11344
26975,29366,2024-09-07 22:35:00,A,11312
26976,29367,2024-09-19 23:50:00,A,11612
26977,29368,2025-07-31 22:55:00,A,11650
26978,29369,2024-07-14 22:12:00,C,11330
26979,29370,2024-10-09 08:56:00,A,11467
26980,29371,2024-08-05 19:40:00,A,11586
26981,29372,2024-11-07 21:18:00,A,11401
26982,29373,2024-12-02 21:49:00,A,11318
26983,29374,2024-04-23 08:59:00,C,11506
26984,29375,2024-05-24 17:09:00,C,11331
26985,29376,2025-01-15 00:42:00,A,11593
26986,29377,2024-12-02 13:26:00,A,11392
26987,29378,2024-09-01 17:40:00,A,11403
26988,29379,2024-04-27 10:38:00,C,11624
26989,29380,2024-11-30 10:44:00,A,11616
26990,29381,2024-10-15 10:03:00,A,11497
26991,29382,2025-05-03 09:29:00,A,11405
26992,29383,2025-02-21 04:22:00,C,11540
26993,29384,2024-07-29 04:47:00,B,11339
26994,29385,2025-05-22 09:43:00,A,11463
26995,29386,2024-12-01 20:35:00,C,11544
26996,29387,2025-05-27 01:20:00,A,11542
26997,29388,2024-07-31 09:36:00,C,11523
26998,29389,2024-03-30 03:48:00,C,11513
26999,29390,2025-02-20 06:19:00,A,11534
27000,29391,2025-01-29 23:54:00,C,11297
27001,29392,2024-10-02 12:46:00,A,11541
27002,29394,2025-12-09 13:06:00,A,11294
27003,29395,2025-12-15 15:50:00,A,11540
27004,29396,2025-08-26 20:03:00,A,11458
27005,29399,2026-04-27 15:07:00,C,11517
27006,29400,2025-10-19 10:46:00,A,11549
27007,29401,2025-06-29 20:43:00,C,11449
27008,29402,2025-09-04 22:20:00,B,11476
27009,29403,2026-04-18 08:36:00,A,11622
27010,29404,2025-12-11 00:15:00,C,11570
27011,29408,2026-02-06 14:47:00,C,11317
27012,29412,2025-08-03 03:49:00,A,11656
27013,29413,2026-02-20 01:59:00,A,11309
27014,29414,2025-10-28 01:57:00,C,11395
27015,29416,2025-07-18 05:29:00,C,11540
27016,29417,2025-05-07 16:29:00,B,11568
27017,29418,2026-02-18 04:25:00,C,11426
27018,29421,2025-07-15 07:38:00,C,11571
27019,29422,2026-01-21 13:49:00,A,11542
27020,29423,2025-12-03 06:27:00,C,11494
27021,29424,2025-11-30 09:44:00,C,11366
27022,29425,2025-06-07 00:49:00,C,11452
27023,29427,2026-01-28 05:40:00,C,11355
27024,29428,2025-05-07 00:16:00,A,11651
27025,29429,2025-06-02 04:41:00,C,11489
27026,29431,2026-02-18 00:51:00,A,11638
27027,29432,2025-12-07 16:06:00,A,11587
27028,29433,2025-05-11 01:41:00,A,11528
27029,29434,2026-02-20 16:42:00,A,11339
27030,29435,2025-12-16 12:48:00,A,11620
27031,29436,2026-02-16 20:34:00,C,11350
27032,29438,2025-07-08 04:54:00,C,11544
27033,29439,2025-08-24 05:05:00,C,11602
27034,29440,2025-08-12 13:52:00,A,11365
27035,29442,2026-01-16 17:04:00,C,11497
27036,29443,2025-09-30 14:16:00,A,11448
27037,29444,2025-12-28 23:49:00,A,11380
27038,29445,2025-10-20 08:38:00,A,11377
27039,29446,2025-12-16 19:58:00,C,11452
27040,29447,2025-06-08 07:18:00,C,11437
27041,29448,2025-07-11 20:30:00,A,11602
27042,29450,2025-09-23 14:12:00,A,11622
27043,29451,2025-08-01 23:11:00,A,11486
27044,29452,2025-08-22 06:54:00,C,11472
27045,29453,2026-03-09 17:36:00,C,11562
27046,29454,2026-03-06 06:40:00,C,11494
27047,29455,2025-07-12 16:13:00,A,11294
27048,29456,2025-11-28 17:59:00,A,11343
27049,29457,2025-10-23 23:49:00,A,11643
27050,29458,2026-02-28 22:53:00,C,11564
27051,29459,2025-11-12 23:36:00,A,11605
27052,29460,2026-03-27 02:25:00,A,11481
27053,29462,2025-05-22 08:27:00,A,11332
27054,29465,2025-10-27 18:31:00,A,11528
27055,29467,2025-08-16 05:39:00,A,11326
27056,29468,2025-09-24 14:01:00,A,11349
27057,29469,2025-08-27 17:09:00,A,11433
27058,29471,2025-08-23 04:40:00,C,11542
27059,29472,2025-09-26 19:51:00,A,11444
27060,29474,2025-06-30 14:40:00,A,11442
27061,29475,2026-01-05 20:33:00,A,11430
27062,29477,2025-11-12 03:48:00,C,11372
27063,29480,2025-05-08 04:32:00,A,11448
27064,29481,2026-03-16 19:51:00,A,11407
27065,29482,2025-09-16 05:39:00,B,11341
27066,29484,2025-12-09 00:34:00,C,11402
27067,29485,2026-03-21 19:06:00,A,11374
27068,29486,2026-06-10 22:22:00,A,11629
27069,29487,2025-07-20 20:24:00,C,11528
27070,29489,2025-09-09 14:19:00,A,11473
27071,29490,2026-02-28 17:23:00,A,11503
27072,29491,2025-11-04 16:22:00,A,11300
27073,29492,2025-11-26 21:15:00,C,11342
27074,29494,2025-04-18 00:41:00,A,11520
27075,29495,2025-12-16 05:42:00,C,11448
27076,29496,2025-12-30 19:52:00,A,11407
27077,29497,2025-11-21 16:11:00,A,11599
27078,29498,2025-09-25 01:06:00,A,11619
27079,29499,2025-11-14 03:21:00,A,11621
27080,29500,2025-08-13 13:40:00,A,11515
27081,29501,2025-11-21 23:28:00,A,11435
27082,29502,2025-06-15 21:01:00,A,11601
27083,29503,2025-04-28 16:05:00,A,11564
27084,29505,2025-10-17 09:51:00,A,11563
27085,29506,2025-11-08 20:47:00,B,11384
27086,29507,2025-07-05 06:36:00,C,11366
27087,29509,2025-08-09 06:09:00,A,11298
27088,29510,2025-08-24 10:12:00,A,11311
27089,29511,2026-02-19 04:37:00,C,11531
27090,29513,2025-12-23 21:28:00,A,11405
27091,29514,2025-08-05 02:00:00,A,11586
27092,29515,2025-08-23 03:39:00,A,11431
27093,29517,2026-01-22 07:14:00,A,11568
27094,29518,2025-03-16 04:10:00,A,11330
27095,29519,2025-06-06 15:53:00,C,11483
27096,29520,2026-01-25 18:22:00,A,11448
27097,29521,2025-08-21 22:57:00,A,11545
27098,29522,2025-07-25 15:52:00,C,11428
27099,29524,2025-10-30 01:00:00,C,11375
27100,29526,2025-10-08 22:57:00,C,11372
27101,29527,2025-04-23 03:53:00,C,11541
27102,29528,2025-10-01 13:19:00,C,11546
27103,29529,2025-10-31 21:50:00,C,11634
27104,29531,2025-12-26 04:47:00,A,11471
27105,29532,2025-06-24 04:49:00,C,11540
27106,29534,2025-08-01 09:44:00,A,11374
27107,29535,2026-02-08 10:47:00,A,11605
27108,29536,2025-12-27 06:00:00,C,11321
27109,29537,2025-04-10 23:35:00,C,11542
27110,29538,2026-03-27 00:03:00,B,11378
27111,29541,2025-10-12 02:45:00,C,11322
27112,29542,2025-07-21 23:04:00,C,11641
27113,29544,2026-02-27 01:29:00,C,11459
27114,29545,2025-08-29 09:24:00,A,11392
27115,29547,2025-08-25 18:32:00,A,11370
27116,29548,2025-10-07 01:16:00,A,11400
27117,29549,2025-10-24 02:36:00,C,11392
27118,29551,2025-12-15 04:57:00,A,11334
27119,29552,2025-10-19 20:05:00,B,11432
27120,29554,2026-03-27 03:04:00,A,11516
27121,29556,2025-12-01 12:56:00,A,11311
27122,29559,2025-10-29 15:25:00,A,11616
27123,29560,2025-07-08 21:28:00,A,11498
27124,29563,2025-05-28 03:39:00,A,11474
27125,29566,2025-12-03 01:22:00,A,11618
27126,29567,2026-03-15 03:20:00,C,11321
27127,29570,2025-04-15 06:50:00,A,11620
27128,29571,2026-06-30 13:23:00,A,11345
27129,29572,2026-03-08 13:58:00,C,11302
27130,29573,2025-07-12 19:01:00,A,11520
27131,29574,2026-01-11 11:57:00,B,11431
27132,29576,2026-03-02 21:21:00,A,11629
27133,29577,2025-11-04 21:43:00,B,11600
27134,29578,2025-08-19 03:24:00,C,11341
27135,29580,2026-03-20 05:37:00,A,11613
27136,29581,2025-11-20 12:55:00,C,11590
27137,29582,2025-12-16 04:09:00,A,11600
27138,29583,2026-04-09 23:46:00,B,11372
27139,29584,2025-07-07 05:11:00,C,11347
27140,29586,2025-10-02 04:57:00,C,11368
27141,29587,2026-01-09 18:29:00,A,11520
27142,29588,2025-05-18 21:21:00,A,11385
27143,29589,2025-06-19 07:26:00,A,11417
27144,29590,2025-11-05 01:40:00,C,11474
27145,29592,2025-08-03 10:29:00,A,11339
27146,29593,2025-09-02 21:10:00,C,11331
27147,29594,2026-01-26 03:52:00,C,11585
27148,29595,2026-02-04 08:18:00,C,11472
27149,29597,2026-01-10 06:06:00,C,11652
27150,29598,2025-12-20 22:58:00,A,11536
27151,29599,2025-06-03 23:23:00,A,11473
27152,29600,2026-03-29 16:06:00,A,11474
27153,29601,2025-04-04 01:51:00,A,11481
27154,29602,2026-01-24 02:40:00,A,11563
27155,29603,2026-02-12 10:38:00,C,11478
27156,29604,2026-01-21 09:55:00,A,11511
27157,29605,2025-11-10 01:16:00,C,11649
27158,29606,2025-09-25 23:46:00,A,11479
27159,29608,2025-10-05 22:14:00,C,11486
27160,29609,2026-03-01 22:27:00,A,11340
27161,29610,2025-12-26 05:57:00,B,11361
27162,29611,2025-09-07 02:49:00,C,11567
27163,29612,2025-12-24 06:09:00,A,11388
27164,29613,2025-11-30 14:24:00,A,11453
27165,29614,2025-09-03 20:11:00,C,11625
27166,29617,2025-05-28 04:38:00,C,11367
27167,29621,2025-05-23 14:18:00,A,11586
27168,29623,2026-02-27 01:15:00,C,11365
27169,29624,2025-10-29 04:23:00,A,11554
27170,29625,2025-10-06 15:09:00,A,11625
27171,29627,2025-06-06 05:09:00,A,11401
27172,29628,2025-11-04 03:57:00,C,11350
27173,29631,2025-10-04 02:12:00,A,11540
27174,29632,2026-01-13 09:46:00,C,11461
27175,29633,2026-02-02 00:56:00,A,11595
27176,29634,2026-05-27 15:47:00,C,11488
27177,29635,2025-10-12 18:22:00,B,11538
27178,29636,2025-11-20 10:03:00,C,11536
27179,29637,2025-04-06 00:34:00,A,11390
27180,29638,2025-11-05 14:16:00,A,11330
27181,29639,2025-08-25 05:15:00,C,11457
27182,29640,2025-10-24 15:06:00,A,11514
27183,29642,2025-09-01 03:26:00,A,11440
27184,29643,2026-03-18 12:58:00,A,11500
27185,29644,2025-10-24 08:43:00,C,11400
27186,29646,2025-05-04 20:13:00,A,11362
27187,29647,2026-02-26 04:06:00,C,11590
27188,29648,2025-06-13 06:17:00,A,11503
27189,29649,2025-08-26 16:55:00,A,11598
27190,29651,2025-04-22 20:06:00,C,11419
27191,29652,2026-05-07 21:12:00,A,11503
27192,29654,2025-09-30 07:41:00,A,11388
27193,29655,2025-12-20 09:35:00,A,11424
27194,29656,2025-05-21 03:34:00,A,11441
27195,29657,2025-10-13 22:11:00,A,11505
27196,29658,2026-02-14 16:03:00,C,11545
27197,29660,2025-05-30 20:16:00,A,11414
27198,29661,2025-08-17 10:09:00,C,11359
27199,29662,2025-04-09 21:58:00,A,11371
27200,29663,2025-07-21 06:49:00,A,11457
27201,29664,2025-11-18 00:24:00,A,11452
27202,29665,2025-03-31 21:59:00,A,11403
27203,29667,2025-08-07 10:13:00,A,11554
27204,29668,2025-10-26 19:23:00,A,11503
27205,29669,2025-09-07 00:50:00,A,11539
27206,29671,2026-02-10 09:12:00,C,11497
27207,29672,2025-05-24 23:28:00,A,11499
27208,29673,2025-07-12 13:14:00,B,11486
27209,29674,2025-06-29 10:52:00,B,11304
27210,29675,2025-08-06 19:21:00,A,11611
27211,29676,2025-08-24 04:22:00,A,11625
27212,29677,2025-08-23 11:03:00,C,11370
27213,29679,2025-07-08 19:43:00,C,11512
27214,29681,2026-01-18 04:50:00,A,11385
27215,29682,2025-11-16 05:54:00,A,11334
27216,29683,2025-05-24 01:48:00,A,11454
27217,29685,2025-11-18 01:44:00,C,11548
27218,29686,2026-02-01 01:47:00,C,11608
27219,29687,2025-11-12 09:28:00,A,11393
27220,29688,2026-02-01 07:45:00,C,11435
27221,29689,2025-12-17 04:22:00,C,11536
27222,29690,2026-02-24 01:58:00,A,11374
27223,29691,2025-11-02 22:07:00,A,11495
27224,29692,2025-04-03 04:12:00,B,11297
27225,29693,2025-06-10 10:14:00,A,11506
27226,29694,2025-07-25 00:08:00,A,11403
27227,29695,2025-07-28 21:27:00,C,11599
27228,29697,2025-10-23 15:01:00,A,11458
27229,29698,2024-02-12 22:29:00,C,12011
27230,29699,2024-04-01 12:06:00,A,11732
27231,29700,2023-12-17 08:07:00,A,12130
27232,29701,2023-09-27 04:20:00,C,11667
27233,29702,2024-04-20 22:10:00,A,12080
27234,29703,2023-09-20 13:58:00,A,12009
27235,29704,2024-05-04 18:26:00,A,12144
27236,29705,2023-11-04 12:08:00,A,11743
27237,29706,2023-09-24 19:08:00,A,12019
27238,29707,2023-05-16 07:56:00,C,11999
27239,29708,2024-01-17 09:57:00,A,11738
27240,29709,2024-01-04 11:06:00,A,11944
27241,29710,2023-10-17 23:14:00,B,11837
27242,29711,2024-02-20 04:36:00,A,12047
27243,29712,2023-12-13 15:43:00,A,11755
27244,29713,2024-01-18 13:37:00,A,11813
27245,29714,2023-12-20 23:49:00,C,11914
27246,29715,2024-06-02 02:39:00,C,11963
27247,29716,2024-02-07 05:03:00,C,11822
27248,29717,2024-07-26 06:19:00,C,11863
27249,29718,2023-10-07 12:59:00,C,11918
27250,29719,2024-04-29 17:10:00,A,11775
27251,29720,2024-03-28 04:25:00,A,11891
27252,29721,2024-07-22 07:22:00,A,11684
27253,29722,2023-12-10 12:57:00,A,11768
27254,29723,2023-11-08 12:32:00,A,11797
27255,29724,2023-09-19 13:39:00,C,11902
27256,29725,2023-07-29 08:49:00,A,11858
27257,29726,2024-02-09 03:40:00,A,12160
27258,29727,2024-01-04 06:38:00,A,11982
27259,29728,2024-02-17 22:18:00,A,12139
27260,29729,2024-02-23 20:12:00,C,12118
27261,29730,2024-07-10 00:39:00,A,11772
27262,29731,2024-07-04 08:30:00,A,11986
27263,29732,2023-12-15 05:43:00,C,11966
27264,29733,2023-10-27 02:42:00,A,11919
27265,29734,2023-05-31 14:26:00,A,11746
27266,29735,2024-02-21 00:12:00,C,11779
27267,29736,2024-09-01 01:58:00,B,11718
27268,29737,2023-08-26 20:58:00,C,11800
27269,29738,2024-03-28 03:47:00,C,11758
27270,29739,2023-05-17 01:23:00,C,11908
27271,29740,2023-03-19 11:51:00,C,11929
27272,29741,2023-10-20 19:36:00,A,11898
27273,29742,2023-06-13 17:22:00,C,12149
27274,29743,2024-03-24 21:45:00,C,11830
27275,29744,2024-01-18 09:51:00,C,12009
27276,29745,2023-06-01 22:09:00,A,11885
27277,29746,2023-09-03 20:35:00,A,12011
27278,29747,2023-06-09 06:34:00,A,11922
27279,29748,2024-01-08 16:49:00,A,11833
27280,29749,2023-10-05 12:30:00,A,12098
27281,29750,2023-10-21 00:45:00,C,12094
27282,29751,2024-03-09 23:23:00,A,12087
27283,29752,2024-03-11 04:47:00,A,11966
27284,29753,2023-02-26 02:58:00,A,11718
27285,29754,2023-11-23 23:13:00,A,11994
27286,29755,2024-08-24 20:44:00,C,11660
27287,29756,2024-01-26 21:28:00,B,12065
27288,29757,2024-01-24 05:52:00,C,11820
27289,29758,2024-06-28 16:17:00,A,11770
27290,29759,2024-01-24 01:19:00,B,11861
27291,29760,2023-10-09 19:59:00,A,11816
27292,29761,2023-07-16 04:08:00,C,12029
27293,29762,2023-11-05 06:42:00,C,12100
27294,29763,2023-11-20 00:44:00,A,12082
27295,29764,2023-11-13 02:49:00,A,11926
27296,29765,2024-05-16 12:35:00,A,11817
27297,29766,2023-04-22 02:58:00,C,12054
27298,29767,2023-08-26 16:50:00,C,11798
27299,29768,2024-02-05 18:30:00,A,11672
27300,29769,2023-10-08 03:27:00,C,11938
27301,29770,2024-01-03 08:15:00,C,11730
27302,29771,2023-05-07 01:20:00,A,11727
27303,29772,2024-03-21 21:13:00,C,12032
27304,29773,2023-06-06 01:37:00,C,11681
27305,29774,2023-08-01 06:14:00,C,11793
27306,29775,2023-09-13 22:43:00,A,11885
27307,29776,2023-06-19 22:55:00,A,11972
27308,29777,2024-02-29 11:42:00,A,11902
27309,29778,2023-11-21 18:33:00,A,11899
27310,29779,2023-09-15 20:40:00,C,12105
27311,29780,2023-12-17 05:15:00,A,11753
27312,29781,2024-05-03 17:15:00,C,11902
27313,29782,2024-05-03 02:21:00,A,12070
27314,29783,2024-07-04 14:32:00,A,11771
27315,29784,2024-04-09 23:16:00,A,12165
27316,29785,2023-12-25 19:22:00,C,12126
27317,29786,2023-12-30 20:02:00,B,12097
27318,29787,2024-01-02 14:42:00,A,11950
27319,29788,2023-12-22 22:44:00,A,11662
27320,29789,2023-03-24 03:22:00,A,11806
27321,29790,2023-11-17 10:38:00,B,12053
27322,29791,2024-04-30 22:02:00,C,11882
27323,29792,2023-09-12 02:05:00,A,11773
27324,29793,2024-03-08 18:05:00,A,12101
27325,29794,2023-08-15 22:37:00,A,12052
27326,29795,2023-06-30 05:37:00,A,11959
27327,29796,2024-06-10 06:15:00,A,11686
27328,29797,2023-10-11 01:31:00,A,12163
27329,29798,2024-02-14 05:33:00,B,11774
27330,29799,2023-07-26 13:44:00,C,11775
27331,29800,2023-09-06 03:04:00,A,11694
27332,29801,2023-12-27 06:37:00,A,11804
27333,29802,2024-04-09 22:46:00,C,11948
27334,29803,2023-12-12 04:42:00,A,11878
27335,29804,2024-06-09 16:23:00,C,11777
27336,29805,2024-01-26 12:03:00,C,11978
27337,29806,2023-08-29 22:11:00,A,11662
27338,29807,2023-12-15 09:19:00,A,11831
27339,29808,2024-01-28 11:34:00,A,11877
27340,29809,2023-12-27 02:43:00,A,11884
27341,29810,2024-01-27 23:04:00,A,11837
27342,29811,2023-08-16 12:25:00,A,11696
27343,29812,2023-06-05 06:52:00,A,11681
27344,29813,2024-01-19 22:30:00,C,12115
27345,29814,2023-10-20 10:21:00,A,11768
27346,29815,2024-03-10 00:42:00,C,12032
27347,29816,2023-08-05 17:30:00,A,11856
27348,29817,2023-09-16 16:13:00,A,12025
27349,29818,2023-08-10 10:24:00,A,11746
27350,29819,2024-07-12 15:28:00,A,11790
27351,29820,2024-03-03 08:05:00,A,11813
27352,29821,2024-08-01 08:19:00,C,12053
27353,29822,2023-06-19 01:34:00,A,12060
27354,29823,2023-12-07 07:04:00,C,11665
27355,29824,2024-02-22 20:39:00,A,11695
27356,29825,2023-08-12 23:54:00,A,11676
27357,29826,2024-02-26 09:44:00,B,11720
27358,29827,2024-02-25 15:44:00,C,12103
27359,29828,2023-10-28 22:24:00,A,11914
27360,29829,2024-04-04 03:39:00,A,11776
27361,29830,2023-11-26 10:23:00,C,11872
27362,29831,2023-02-08 02:21:00,C,11755
27363,29832,2023-08-23 02:38:00,C,12158
27364,29833,2024-08-01 05:35:00,C,11878
27365,29834,2023-08-31 06:07:00,A,12136
27366,29835,2024-01-11 20:37:00,A,11699
27367,29836,2024-08-16 15:31:00,A,12008
27368,29837,2023-09-29 19:58:00,A,11713
27369,29838,2024-03-17 15:22:00,A,11864
27370,29839,2023-09-25 18:32:00,C,12149
27371,29840,2024-02-08 10:13:00,A,11976
27372,29841,2023-08-16 19:40:00,B,11798
27373,29842,2024-07-26 17:43:00,A,11691
27374,29843,2024-09-03 20:59:00,C,11915
27375,29844,2024-08-22 11:02:00,A,11891
27376,29845,2024-02-27 22:14:00,C,11758
27377,29846,2024-05-19 08:26:00,A,12019
27378,29847,2023-10-16 00:55:00,A,11824
27379,29848,2023-09-27 04:37:00,A,12112
27380,29849,2024-01-11 22:14:00,A,11864
27381,29850,2024-01-03 10:58:00,A,11734
27382,29851,2023-08-27 02:15:00,C,11963
27383,29852,2024-06-27 18:43:00,C,11841
27384,29853,2023-07-22 12:33:00,C,11773
27385,29854,2023-10-27 11:29:00,A,11886
27386,29855,2023-09-19 08:07:00,C,11901
27387,29856,2024-07-08 20:00:00,C,12034
27388,29857,2023-12-07 08:51:00,A,11896
27389,29858,2024-06-26 20:54:00,A,12074
27390,29859,2023-06-06 01:20:00,C,11847
27391,29860,2023-12-06 11:35:00,A,11888
27392,29861,2024-03-08 17:12:00,C,12050
27393,29862,2024-09-11 04:17:00,C,11773
27394,29863,2024-07-06 13:29:00,C,12071
27395,29864,2023-09-22 21:55:00,A,11946
27396,29865,2023-11-29 03:54:00,B,11847
27397,29866,2023-07-06 03:13:00,A,11835
27398,29867,2024-05-07 01:34:00,A,11883
27399,29868,2024-06-09 03:02:00,C,12134
27400,29869,2024-02-25 11:17:00,A,12115
27401,29870,2024-07-03 03:43:00,C,12140
27402,29871,2024-03-18 02:49:00,A,11897
27403,29872,2024-04-05 16:56:00,A,11840
27404,29873,2023-12-04 22:22:00,B,11938
27405,29874,2023-07-13 12:41:00,A,11934
27406,29875,2023-10-14 17:19:00,A,11728
